"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"18711003_errore_dvdtmax",-81.9899942730649,61.2399957224356,143.229989995501,272.599980959109,-82.3999942444264,0.155563491861041,2.119,0.073413634667787,0.540000000000001,7.26,31.38
"18711008",-72.6869949228719,52.469996335013,125.156991257885,182.899987224582,-33.0999976879917,0.183847763108502,2.27311111111111,0.080879356143148,1.14,8.1,33.48
"18711022",-77.1089946139988,47.4399966863544,124.548991300353,263.099981622678,-34.4999975902035,0.110780062385893,1.70972222222222,0.0647941875855754,0.9,4.24,26
"18711026",-79.3189944596321,60.5999957671391,139.918990226771,221.999984493479,-77.799994565733,0.127279220613579,1.49922222222222,0.084896834323146,0.520000000000001,1.7,22.44
"18711030",-80.2499943946025,47.569996677274,127.819991071877,363.599974602839,-33.9999976251276,0.127279220613579,2.435,0.0522707271513671,1,6.96,36.32
"18711034",-78.5249945150924,47.3699966912439,125.894991206336,354.606225231042,-29.499997939449,0.150849446653131,2.25966666666667,0.0667573889894368,1.18,7.26,33.86
"18712013",-80.3639943866397,61.4199957098628,141.783990096502,267.199981336296,-73.7999948451305,0.148492424049175,1.42072222222222,0.104518970511287,0.479999999999999,3.28,21.26
"18712020",-79.7709944280603,45.2199968414196,124.99099126948,330.099976942781,-26.1999981699516,0.129636243217533,2.31827777777778,0.0559192019438663,1.32,7.22,34.56
"18712031",-75.9799946928586,61.4599957070688,137.439990399927,331.19997686595,-42.6999970174394,0.153206469257085,2.09494444444444,0.0731315189113351,1.92,11.52,31.88
"18712039",-74.6179947879932,65.7099954102097,140.327990198203,308.79997843057,-75.799994705431,0.214489056959918,2.92294444444444,0.0733811610301357,1.54,12.76,43.16
"18713003",-79.0179944806567,55.4499961268624,134.467990607519,464.69996754108,-55.899996095431,0.113137084989847,2.07633333333333,0.0544888834434969,1.86,10.48,32.04
"18713011",-78.6149945088059,63.7599955464157,142.374990055222,408.099971494544,-95.2999933433734,0.195632876128278,2.29305555555556,0.0853153669366204,1.56,13.46,34.58
"18713015",-75.7979947055711,62.5799956288377,138.377990334409,393.899972486409,-62.2999956483952,0.174419672692682,1.72744444444444,0.100969772575683,0.6,4.08,25.9
"18713020",-84.4069941042394,55.8499960989228,140.256990203162,438.299969385099,-61.3999957112599,0.172062650088727,1.84883333333333,0.0930655278583218,0.6,4.1,29.26
"18713028",-85.6269940190234,53.9199962337317,139.546990252755,337.699976411927,-51.1666630927162,0.176776695296637,2.15772222222222,0.0819274573325645,0.7,4.88,32.6
"18716004",-84.0409941298042,41.30999711453,125.350991244334,380.399973429366,-24.0999983166345,0.155563491861041,1.63544444444444,0.0951200099700636,1.44,6.32,28.52
"18716008",-84.085994126661,57.1499960081188,141.23599013478,345.59997586012,-52.199996353872,0.089566858950296,1.35511111111111,0.0660955830233407,0.820000000000001,5.12,21.4
"18716012",-74.7579947782143,69.5599951412904,144.317989919505,0.583333292587994,-56.9999960185961,0.278128667266708,2.24477777777778,0.123900312102182,0.9,6.46,33.5
"18716019",-78.5919945104125,56.8499960290736,135.441990539486,353.599975301325,-40.2999971850774,0.16499158227686,2.14744444444444,0.076831595203174,1.3,6.6,33.32
"18716026",-84.5059940973244,61.3399957154507,145.845989812775,277.299980630821,-70.9999950407072,0.252201418623202,2.07861111111111,0.121331699457908,0.56,4.7,33.74
