"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
122,"APD 90",121.600000000006,-45.9594694032151,35567.5
123,"APD 20",62.5999999999985,25.0244122912592,35778.9
123,"APD 50",96.2000000000044,-5.21850549000649,35812.5
123,"APD 90",126.25,-45.6237760676006,35842.55
124,"APD 20",59.7000000000044,24.7802716835396,36066.25
124,"APD 50",91.9000000000015,-5.15747033807659,36098.45
124,"APD 90",121.099999999999,-45.1354948521614,36127.65
125,"APD 20",62.5,24.7192365316097,36348.8
125,"APD 50",95.8000000000029,-5.40161094579619,36382.1
125,"APD 90",125.099999999999,-45.4406706118109,36411.4
126,"APD 20",61.5499999999956,24.3530256200303,36630.4
126,"APD 50",93.2999999999956,-5.70678670544569,36662.15
126,"APD 90",124.5,-45.5627409156707,36693.35
127,"APD 20",57.5999999999985,24.4445783479251,36902.95
127,"APD 50",89.8499999999985,-5.34057579386629,36935.2
127,"APD 90",120.25,-45.0134245483016,36965.6
128,"APD 20",63.5499999999956,24.7192365316097,37178.9
128,"APD 50",97.3499999999985,-5.15747033807659,37212.7
128,"APD 90",127.049999999996,-44.8608366684768,37242.4
129,"APD 20",58.5,24.3530256200303,37460.95
129,"APD 50",90.4000000000015,-5.46264609772609,37492.85
129,"APD 90",118.849999999999,-45.1660124281263,37521.3
130,"APD 20",60.5,24.0173322844158,37730.25
130,"APD 50",93.5,-5.64575155351579,37763.25
130,"APD 90",122.399999999994,-45.2880827319862,37792.15
131,"APD 20",58.3000000000029,24.7802716835396,37995
131,"APD 50",91.5999999999985,-5.21850549000649,38028.3
131,"APD 90",120.800000000003,-45.2575651560212,38057.5
132,"APD 20",60.5500000000029,24.4140607719602,38281.45
132,"APD 50",91.6000000000058,-5.24902306597144,38312.5
132,"APD 90",119.900000000001,-44.9523893963717,38340.8
133,"APD 20",61.2000000000044,25.2380353230138,38548.35
133,"APD 50",95.6000000000058,-5.00488245825184,38582.75
133,"APD 90",125,-45.3186003079511,38612.15
134,"APD 20",63.6999999999971,25.4211407788035,38830.2
134,"APD 50",96.9499999999971,-4.85229457842709,38863.45
134,"APD 90",125.849999999999,-44.8608366684768,38892.35
135,"APD 20",58.1500000000015,23.895261980556,39108.25
