"File Name","Ediast (mV)","Peak (mV)","APA (mV)","dV/dt max y (V/s)","Negative dV/dt max y (V/s)","RR (ms)","Frequency (Hz)","SD1","SD2","SD1_SD2 Ratio","APD 20 (ms)","APD 50 (ms)","APD 90 (ms)"
"CelIN 16_12_21_0000",-39.4257037031905,24.5198077212341,63.9455114244246,9.32593980224878,-10.082628586703,399.32074742268,2.50425254999711,10.8116626843542,7.12558333333345,1.51730211809851,20.2516795865627,38.7772609819119,100.694444444444
