"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
13,34.8,246.109014290033
14,34.8,249.038701855517
15,34.8,262.756353529318
16,34.8,278.732306034846
17,34.8,278.366095089161
