"Sweep (n)","dV/dt max x (ms)","dV/dt max y (V/s)"
31,34.6,288.314825780272
32,34.6,294.097906964221
33,34.6,291.046149083509
34,34.6,282.13501607183
35,34.6,258.697515547961
