"Sweep (n)","Negative dV/dt max x (ms)","Negative dV/dt max y (V/s)"
110,129.75,-8.54492146988406
111,59.75,-9.76562453701035
112,160.799999999996,-8.54492146988406
113,527.5,-8.54492146988406
114,14.25,-9.76562453558941
115,4.75,-9.76562453558927
116,783.700000000004,-10.9863276025382
117,269.449999999997,-10.9863276025379
118,327.900000000001,-12.2070306694866
119,208.349999999999,-9.76562453558927
120,192,-10.9863276041366
121,132.149999999994,-9.76562453701035
122,29.4500000000044,-9.76562453558927
123,223.099999999999,-8.54492146988409
124,272.900000000001,-10.9863276025379
125,49.1499999999942,-9.76562453701035
126,225.099999999999,-9.76562453558929
127,153.849999999999,-9.76562453558927
128,228.25,-9.76562453558929
129,239.049999999996,-8.54492146988408
130,223.049999999996,-9.76562453701035
131,218.400000000001,-9.76562453558929
132,62.3500000000058,-10.9863276025379
133,319.049999999996,-9.76562453701064
134,251,-9.76562453701042
135,31.1500000000015,-10.9863276025379
136,272.149999999994,-9.76562453701035
137,211.5,-9.76562453558929
138,217.850000000006,-9.76562453558934
139,189.75,-8.54492146988413
140,199.499999999993,-9.76562453701035
141,172.25,-9.7656245370105
142,254.449999999997,-8.54492146988409
143,241.349999999999,-12.2070306694866
144,77.5,-8.54492146988406
145,236.400000000001,-9.76562453558927
146,77.3000000000029,-10.9863276025379
147,31.4000000000015,-9.76562453558927
148,69.2999999999956,-8.54492146988406
149,128.849999999999,-10.986327602538
150,31.0499999999956,-10.9863276041366
151,311.300000000003,-10.986327602538
152,227.599999999999,-8.54492146988413
153,91.2999999999956,-9.76562453701035
154,30.3999999999942,-9.76562453701035
155,269.899999999994,-8.54492146988406
156,244.5,-9.76562453701035
157,210.549999999996,-9.76562453701039
158,229.849999999999,-9.76562453701037
159,28.8499999999985,-9.76562453701035
160,228.899999999994,-8.54492146988409
161,230.650000000001,-9.76562453558927
162,121,-9.76562453701035
163,275.75,-8.54492146988406
164,184.650000000001,-9.76562453558927
165,79.75,-10.9863276025379
166,258.849999999999,-10.9863276025379
167,360.349999999999,-10.9863276025379
168,281.449999999997,-9.76562453558941
169,188.299999999996,-8.54492146988413
170,254.300000000003,-10.9863276025379
171,69.0999999999985,-10.9863276041366
172,141.75,-12.2070306694866
173,232.050000000003,-9.76562453558927
174,186,-10.9863276025379
175,170.5,-9.76562453701035
176,294.950000000004,-9.76562453558927
177,78.4499999999971,-8.54492146988434
178,295.699999999997,-9.76562453701064
179,159.949999999997,-8.54492146988406
180,171.699999999997,-12.2070306694866
181,243.449999999997,-9.76562453701037
182,236.199999999997,-10.9863276041367
183,164.099999999999,-9.76562453701042
184,61.9499999999971,-9.76562453701035
185,247.25,-8.54492146988408
186,226.599999999999,-10.9863276041367
