"Sweep (n)","APD","APD value (ms)","APD value (mV)"
81,"APD 20",42,22.6318348625455
81,"APD 50",81,-14.6392815312339
81,"APD 90",209.6,-64.0777557455324
82,"APD 20",41,22.4945057675058
82,"APD 50",78.8,-14.7033684422525
82,"APD 90",208.4,-64.2883270245933
83,"APD 20",42.4,22.723387592572
83,"APD 50",79.6,-14.0167229670539
83,"APD 90",210.2,-63.0706757152412
84,"APD 20",41.4,22.9553211753058
84,"APD 50",79.6,-13.9099114486897
84,"APD 90",206.6,-62.9241913471988
85,"APD 20",41.4,23.1353748776912
85,"APD 50",77.8,-13.7268059886367
85,"APD 90",206.6,-62.6678437031246
