"Sweep (n)","APD","APD value (ms)","APD value (mV)"
136,"APD 20",57,20.5932607406226
136,"APD 50",77.8,-19.4763174342996
136,"APD 90",192.8,-72.5433315153141
137,"APD 20",55.4,21.2524403968132
137,"APD 50",76.4,-18.0023184808733
137,"APD 90",188.2,-70.3674282983515
138,"APD 20",56.6,21.2097157894676
138,"APD 50",77.2,-18.2037344869315
138,"APD 90",189.6,-70.9381069821832
139,"APD 20",56.2,20.2209463051816
139,"APD 50",76.6,-19.1680899098771
139,"APD 90",188.6,-71.7681850677566
140,"APD 20",55.8,20.3124990352081
140,"APD 50",76,-18.9056387504678
140,"APD 90",184.8,-71.3226284482944
