"Sweep (n)","APD","APD value (ms)","APD value (mV)"
148,"APD 20",28.2,21.7071522892781
148,"APD 50",51.4,-11.7645258084025
148,"APD 90",155,-56.3079807239519
149,"APD 20",28.8,21.5209950715576
149,"APD 50",51.4,-11.5936273790197
149,"APD 90",155.8,-56.1950656902526
150,"APD 20",26.8,21.9604481756847
150,"APD 50",50,-11.3800043422913
150,"APD 90",153.4,-55.5450413070646
151,"APD 20",29.8,21.9665516910198
151,"APD 50",52.6,-11.6271967133628
151,"APD 90",155.6,-56.1187717485639
152,"APD 20",30,21.4111317955258
152,"APD 50",52,-11.9873041181336
152,"APD 90",159.6,-56.4849826686698
