"Sweep (n)","APD","APD value (ms)","APD value (mV)"
165,"APD 20",34.4,22.2106923044237
165,"APD 50",64,-11.6699213207085
165,"APD 90",193.2,-56.7565891010817
166,"APD 20",38.2,22.4365223718224
166,"APD 50",69.8,-11.2091059129085
166,"APD 90",196.6,-55.9661838651864
167,"APD 20",35.6,22.4273670988197
167,"APD 50",66.6,-11.0534662718635
167,"APD 90",195,-55.9753391381891
168,"APD 20",38,22.6684559545561
168,"APD 50",68.8,-11.0565180295311
168,"APD 90",197.8,-55.7159397364474
169,"APD 20",36.8,22.4517811601601
169,"APD 50",66.8,-11.1999506399059
169,"APD 90",196.2,-55.9509250768487
