"Sweep (n)","APD","APD value (ms)","APD value (mV)"
201,"APD 20",42.8,22.2839344884449
201,"APD 50",72,-8.10546836501091
201,"APD 90",177.8,-48.8006568617807
202,"APD 20",42.4,22.2686757001072
202,"APD 50",71,-8.12683066868376
202,"APD 90",181,-48.9562965028257
203,"APD 20",43.2,22.4975575251734
203,"APD 50",71.8,-7.94067345096325
203,"APD 90",187,-48.7274146777595
204,"APD 20",44,22.1435536357376
204,"APD 50",71,-8.38623007042545
204,"APD 90",181.8,-48.852536742129
205,"APD 20",45,22.4884022521707
205,"APD 50",74.2,-8.12072715334866
205,"APD 90",183.8,-48.8738990458019
