"Sweep (n)","APD","APD value (ms)","APD value (mV)"
17,"APD 20",42,21.2585439121483
17,"APD 50",80.2,-15.4815666474775
17,"APD 90",179.6,-64.4500701809734
18,"APD 20",41,21.2890614888238
18,"APD 50",76,-15.4754631321424
18,"APD 90",178.2,-64.4439666656383
19,"APD 20",38,21.4477528875364
19,"APD 50",75.2,-15.3198234910974
19,"APD 90",177.4,-64.2333953865774
20,"APD 20",39.4,21.1181630594411
20,"APD 50",74.6,-15.9637443589503
20,"APD 90",174.2,-65.16418147518
21,"APD 20",42.6,20.9045400227126
21,"APD 50",77,-16.1468498190033
21,"APD 90",174,-65.7775847663574
