"Sweep (n)","APD","APD value (ms)","APD value (mV)"
76,"APD 20",40.4,20.0653066641366
76,"APD 50",66.4,-12.9211419644037
76,"APD 90",166.8,-56.7108127360684
77,"APD 20",38.8,19.6380605906797
77,"APD 50",64.8,-12.9791253600871
77,"APD 90",165,-56.2072727209228
78,"APD 20",39.6,19.0246572995023
78,"APD 50",65,-13.3514397955281
78,"APD 90",166.6,-56.3049289662844
79,"APD 20",39,19.6594228943525
79,"APD 50",64,-12.6220697129839
79,"APD 90",162.8,-55.9570285921838
80,"APD 20",40.8,19.8425283544055
80,"APD 50",66.4,-12.6342767436541
80,"APD 90",165.8,-56.0485813222102
