"Sweep (n)","APD","APD value (ms)","APD value (mV)"
41,"APD 20",55.8,18.3258047936335
41,"APD 50",81.2,-15.4235832517941
41,"APD 90",165,-61.0259980779831
42,"APD 20",55.2,18.8537588701195
42,"APD 50",82,-15.1885979113928
42,"APD 90",170.8,-60.214230538415
43,"APD 20",56.8,19.2199697902254
43,"APD 50",83.6,-13.0676263324461
43,"APD 90",159,-56.4666721226645
44,"APD 20",58.4,19.0521231185102
44,"APD 50",85.6,-14.1265862430857
44,"APD 90",163.6,-58.480832183247
45,"APD 20",53.6,18.0725089072269
45,"APD 50",80,-16.1987296993516
45,"APD 90",169.6,-61.7004365225115
