"Sweep (n)","APD","APD value (ms)","APD value (mV)"
83,"APD 20",92.8,16.0247795123013
83,"APD 50",143.6,-19.2138662748903
83,"APD 90",194.2,-66.1895720514765
84,"APD 20",94.2,15.4479973131345
84,"APD 50",145,-19.6807851980254
84,"APD 90",200.6,-66.8273894039943
85,"APD 20",90,16.6687003801542
85,"APD 50",141,-17.9382315698547
85,"APD 90",191,-64.2059295675695
86,"APD 20",91.4,16.6748038954893
86,"APD 50",146.8,-18.3532706126414
86,"APD 90",205.4,-64.920040861776
87,"APD 20",92.2,16.9799796622442
87,"APD 50",142.4,-16.995238450582
87,"APD 90",182.8,-62.1612519303115
