"Sweep (n)","APD","APD value (ms)","APD value (mV)"
85,"APD 20",30.8,16.189574426349
85,"APD 50",45.2,-22.6776112275588
85,"APD 90",129.2,-74.4903529072106
86,"APD 20",28.8,16.2170402453569
86,"APD 50",42.4,-22.323607338123
86,"APD 90",122.2,-73.7182582173206
87,"APD 20",31.4,16.5374748004496
87,"APD 50",45.6,-22.0214833290357
87,"APD 90",124.2,-73.959347073057
88,"APD 20",30.8,16.8609611132098
88,"APD 50",44.6,-21.9238270836741
88,"APD 90",121.6,-74.020382226408
89,"APD 20",31.2,17.3156730056747
89,"APD 50",46.2,-22.3144520651204
89,"APD 90",122.4,-74.548336302894
