"Sweep (n)","APD","APD value (ms)","APD value (mV)"
177,"APD 20",73,26.4984118273305
177,"APD 50",113.4,-12.1032709095005
177,"APD 90",200.2,-63.3453339053206
178,"APD 20",74.2,26.3977038243013
178,"APD 50",116.2,-12.1490472745137
178,"APD 90",199.2,-63.2720917212994
179,"APD 20",74.4,26.9561754774629
179,"APD 50",119,-11.4105219189668
179,"APD 90",199,-62.4969452737419
180,"APD 20",74.2,26.6601549837106
180,"APD 50",116.4,-11.7980951427456
180,"APD 90",198,-62.8814667398531
181,"APD 20",73.2,26.7547594714046
181,"APD 50",117.2,-11.8103021734157
181,"APD 90",197.6,-62.8814667398531
