"Sweep (n)","APD","APD value (ms)","APD value (mV)"
3,"APD 20",69.6,31.3995346414146
3,"APD 50",95,-9.36584428170877
3,"APD 90",123.6,-64.1265838682132
4,"APD 20",62.6,31.2988266383855
4,"APD 50",85,-9.16442827565051
4,"APD 90",124.2,-63.9526336811629
5,"APD 20",60.4,31.173704574016
5,"APD 50",82,-9.81140090117096
5,"APD 90",140.4,-63.9648407118331
6,"APD 20",61.2,31.4605697947656
6,"APD 50",84.2,-9.67407180613124
6,"APD 90",131,-63.9526336811629
7,"APD 20",55.4,31.3018783960531
7,"APD 50",75.4,-9.92736769253784
7,"APD 90",163.2,-64.0167205921814
