"Sweep (n)","APD","APD value (ms)","APD value (mV)"
20,"APD 20",27,21.5728749519059
20,"APD 50",66.4,-16.0430900583066
20,"APD 90",151.6,-66.2719695085004
21,"APD 20",28.4,21.7895497463019
21,"APD 50",67,-15.8599845982537
21,"APD 90",151.6,-66.0430876834342
22,"APD 20",27.8,21.9024647800012
22,"APD 50",69.8,-15.8966056902642
22,"APD 90",150.6,-66.1712615054712
23,"APD 20",27.6,21.7437733812887
23,"APD 50",66,-16.0980216963225
23,"APD 90",151,-66.3391081771864
24,"APD 20",27.4,21.5362538598953
24,"APD 50",64.6,-16.1346427883331
24,"APD 90",151,-66.4550749685533
