"Sweep (n)","APD","APD value (ms)","APD value (mV)"
189,"APD 20",57.2,25.2685534873081
189,"APD 50",81.4,-14.334105764479
189,"APD 90",192,-67.6666227625704
190,"APD 20",55.8,25.0823962695876
190,"APD 50",80.8,-14.7491448072657
190,"APD 90",192.6,-67.7001920969134
191,"APD 20",56.6,25.2227771222949
191,"APD 50",81.4,-14.6820061385796
191,"APD 90",191.4,-67.6727262779055
192,"APD 20",56,25.0976550579254
192,"APD 50",79.8,-14.8010246876141
192,"APD 90",192.4,-67.703243854581
193,"APD 20",56.2,24.7650134721625
193,"APD 50",79.4,-14.9536125709915
193,"APD 90",191.4,-67.5140348791929
