"Sweep (n)","APD","APD value (ms)","APD value (mV)"
57,"APD 20",48,22.5707997091945
57,"APD 50",76.4,-12.7471917773534
57,"APD 90",184.4,-60.1592989003991
58,"APD 20",47,22.7691639575852
58,"APD 50",74,-12.4267572222607
58,"APD 90",184,-59.9121065293276
59,"APD 20",48,22.5097645558436
59,"APD 50",75.8,-12.9760736024196
59,"APD 90",189.4,-60.3393526027845
60,"APD 20",47.4,22.5555409208568
60,"APD 50",76,-12.783812869364
60,"APD 90",189.8,-60.025021563027
61,"APD 20",47.6,22.4487294024926
61,"APD 50",74.8,-12.5274652252898
61,"APD 90",189,-59.4787569405356
