"Sweep (n)","APD","APD value (ms)","APD value (mV)"
3,"APD 20",1.8,22.4499984318857
3,"APD 50",8.8,-17.4499987811316
3,"APD 90",32.1,-70.9499950442
4,"APD 20",1.8,22.2999984423631
4,"APD 50",8.9,-17.3499987881166
4,"APD 90",32.1,-70.9499950442
5,"APD 20",1.8,22.4499984318857
5,"APD 50",8.9,-17.5499987741467
5,"APD 90",32.3,-70.9499950442
6,"APD 20",1.8,22.7499984109309
6,"APD 50",8.9,-17.6499987671618
6,"APD 90",32.2,-70.9999950407075
7,"APD 20",1.8,22.6499984179158
7,"APD 50",8.8,-17.3999987846241
7,"APD 90",32,-71.0499950372151
