"Sweep (n)","APD","APD value (ms)","APD value (mV)"
40,"APD 20",2.6,24.8499982642476
40,"APD 50",11.8,-12.1499991513323
40,"APD 90",48.9,-61.7499956868125
41,"APD 20",2.7,24.3999982956798
41,"APD 50",11.9,-12.6999991129153
41,"APD 90",48.9,-61.7999956833201
42,"APD 20",2.7,24.1999983096496
42,"APD 50",11.9,-12.6499991164078
42,"APD 90",49.1,-61.7499956868125
43,"APD 20",2.5,25.0499982502778
43,"APD 50",11.8,-12.0999991548248
43,"APD 90",48.8,-61.7499956868125
44,"APD 20",2.7,24.5999982817099
44,"APD 50",11.8,-12.1999991478399
44,"APD 90",48.5,-61.8499956798276
