"Sweep (n)","APD","APD value (ms)","APD value (mV)"
58,"APD 20",2,27.2999980931171
58,"APD 50",11,-13.599999050051
58,"APD 90",37.6,-67.6999952712099
59,"APD 20",2.1,26.8499981245493
59,"APD 50",11,-13.5499990535435
59,"APD 90",37.4,-67.8499952607325
60,"APD 20",2,26.4999981489965
60,"APD 50",11.2,-13.8999990290963
60,"APD 90",37.6,-67.8499952607325
61,"APD 20",2,26.7499981315342
61,"APD 50",11.2,-13.6999990430661
61,"APD 90",37.8,-67.8499952607325
62,"APD 20",1.9,27.5499980756548
62,"APD 50",11.2,-13.4499990605284
62,"APD 90",37.9,-67.8499952607325
