"Sweep (n)","APD","APD value (ms)","APD value (mV)"
152,"APD 20",0.6,26.9499981175643
152,"APD 50",2.9,-13.1999990779907
152,"APD 90",17.2,-69.2999951594511
153,"APD 20",0.6,29.1999979604037
153,"APD 50",2.9,-12.6499991164078
153,"APD 90",17.2,-68.7999951943757
154,"APD 20",0.6,29.2999979534187
154,"APD 50",3,-13.7999990360812
154,"APD 90",17.2,-69.3499951559587
155,"APD 20",0.6,26.4999981489965
155,"APD 50",2.9,-13.1499990814832
155,"APD 90",17.2,-69.2499951629436
156,"APD 20",0.6,28.7999979883433
156,"APD 50",2.9,-12.8499991024379
156,"APD 90",17.1,-69.0499951769134
