"Sweep (n)","APD","APD value (ms)","APD value (mV)"
159,"APD 20",1,31.5999977927656
159,"APD 50",6.8,-8.94999937484975
159,"APD 90",30.4,-62.2999956483955
160,"APD 20",1,31.2499978172128
160,"APD 50",6.8,-9.04999936786483
160,"APD 90",30.3,-62.1999956553804
161,"APD 20",0.999999999999998,31.3999978067354
161,"APD 50",6.8,-9.09999936437237
161,"APD 90",30.4,-62.2999956483955
162,"APD 20",1,30.5499978661073
162,"APD 50",6.9,-9.44999933992516
162,"APD 90",30.5,-62.2999956483955
163,"APD 20",1.1,30.4499978730922
163,"APD 50",7,-9.14999936087991
163,"APD 90",30.3,-62.2999956483955
