"Sweep (n)","APD","APD value (ms)","APD value (mV)"
113,"APD 20",3.1,31.6999977857807
113,"APD 50",15.1,-6.59999953899535
113,"APD 90",44.9,-57.5999959766867
114,"APD 20",3,32.2499977473636
114,"APD 50",14.7,-6.19999956693502
114,"APD 90",44.8,-57.4999959836716
115,"APD 20",3,32.1499977543485
115,"APD 50",14.8,-6.34999955645765
115,"APD 90",44.9,-57.4999959836716
116,"APD 20",3,31.8499977753033
116,"APD 50",14.8,-6.34999955645765
116,"APD 90",44.9,-57.6499959731942
117,"APD 20",3,31.9499977683184
117,"APD 50",14.9,-6.19999956693502
117,"APD 90",45.1,-57.449995987164
