"Sweep (n)","APD","APD value (ms)","APD value (mV)"
113,"APD 20",3.1,31.5999977927656
113,"APD 50",11.9,-7.99999944120648
113,"APD 90",30.9,-60.6999957601542
114,"APD 20",3.1,31.449997803243
114,"APD 50",11.9,-8.04999943771402
114,"APD 90",30.8,-60.8999957461843
115,"APD 20",3.1,31.3999978067354
115,"APD 50",11.8,-8.1499994307291
115,"APD 90",30.7,-60.8499957496768
116,"APD 20",3.1,31.2999978137204
116,"APD 50",11.8,-8.04999943771402
116,"APD 90",30.6,-60.7499957566617
117,"APD 20",3.1,31.4999977997505
117,"APD 50",11.9,-8.09999943422156
117,"APD 90",30.4,-60.7499957566617
