"Sweep (n)","APD","APD value (ms)","APD value (mV)"
13,"APD 20",1.1,28.1499980337453
13,"APD 50",6.3,-11.1999992176891
13,"APD 90",22.5,-63.1999955855312
14,"APD 20",1.2,26.6999981350266
14,"APD 50",6.3,-11.099999224674
14,"APD 90",22.5,-63.0499955960086
15,"APD 20",1.1,27.5499980756548
15,"APD 50",6.3,-11.099999224674
15,"APD 90",22.5,-63.0499955960086
16,"APD 20",1.1,27.9499980477151
16,"APD 50",6.3,-11.3999992037192
16,"APD 90",22.5,-63.1999955855312
17,"APD 20",1.1,27.2499980966096
17,"APD 50",6.2,-11.6499991862569
17,"APD 90",22.4,-63.0499955960086
