"Sweep (n)","APD","APD value (ms)","APD value (mV)"
12,"APD 20",67.2,32.4188217023761
12,"APD 50",90.6,-8.53576619613536
12,"APD 90",156.2,-62.6983612798001
13,"APD 20",66,32.5500472820807
13,"APD 50",92.4,-7.91320763195531
13,"APD 90",157,-62.4633759393988
14,"APD 20",68.8,32.3333724876847
14,"APD 50",93.8,-7.95898399696854
14,"APD 90",154.2,-62.1398896266386
15,"APD 20",69.8,32.7575668034741
15,"APD 50",94.2,-7.83996544793412
15,"APD 90",157.4,-62.0269745929393
16,"APD 20",65.6,32.5439437667456
16,"APD 50",91,-7.96813926997119
16,"APD 90",158.8,-62.0849579886227
