"Sweep (n)","APD","APD value (ms)","APD value (mV)"
111,"APD 20",57,15.1184074850392
111,"APD 50",88,-16.2048332146867
111,"APD 90",122,-58.2061739931676
112,"APD 20",59.2,15.4663078591398
112,"APD 50",89.6,-17.5079337387303
112,"APD 90",123.2,-61.1206025656772
113,"APD 20",60.6,15.8111564755729
113,"APD 50",91.8,-16.5313712851145
113,"APD 90",121.4,-59.4482393638601
114,"APD 20",59.8,16.1102287269927
114,"APD 50",90.6,-16.0491935736417
114,"APD 90",120.4,-58.8592501340231
115,"APD 20",59.6,15.6921379265384
115,"APD 50",90.4,-16.7968742021913
115,"APD 90",120.6,-60.4278535751435
