"Sweep (n)","APD","APD value (ms)","APD value (mV)"
21,"APD 20",101,27.1881090601966
21,"APD 50",158,-16.2078849723543
21,"APD 90",322.6,-74.2217982324663
22,"APD 20",105.2,27.0812975418324
22,"APD 50",165,-16.6931144414946
22,"APD 90",331.6,-74.9298060113377
23,"APD 20",107.8,27.1667467565238
23,"APD 50",168,-16.3909904324072
23,"APD 90",330.8,-74.487301149543
24,"APD 20",107.4,27.2216783945397
24,"APD 50",168.8,-15.8813469019265
24,"APD 90",327.8,-73.2543910518531
25,"APD 20",103,26.9836412964708
25,"APD 50",159.4,-16.5039054661066
25,"APD 90",326.6,-74.203487686461
