"Sweep (n)","APD","APD value (ms)","APD value (mV)"
15,"APD 20",39.8,25.2807605179783
15,"APD 50",72.8,-8.13293418401886
15,"APD 90",190,-52.8503392866186
16,"APD 20",37.6,25.7263171374405
16,"APD 50",70.4,-6.97631802801767
16,"APD 90",184.8,-50.6256079469752
17,"APD 20",37.6,25.5859362847332
17,"APD 50",70.6,-7.34252894812359
17,"APD 90",189.8,-50.9216284407274
18,"APD 20",40.2,25.9826647815146
18,"APD 50",71.4,-6.65283171525745
18,"APD 90",185.2,-49.8931861067633
19,"APD 20",37.6,25.3021228216512
19,"APD 50",70.4,-8.1787105490321
19,"APD 90",197,-52.352902786808
