"Sweep (n)","APD","APD value (ms)","APD value (mV)"
69,"APD 20",63.4,30.3894028534558
69,"APD 50",100.8,-10.0708003029127
69,"APD 90",268,-64.2761199939231
70,"APD 20",64.6,30.584715344179
70,"APD 50",102.6,-9.68322707913389
70,"APD 90",270,-63.4124725740067
71,"APD 20",64,30.4443344914717
71,"APD 50",101.6,-9.82360793184116
71,"APD 90",272.8,-63.2232635986186
72,"APD 20",64,30.4412827338042
72,"APD 50",101.8,-9.93957472320803
72,"APD 90",273,-63.9282196198225
73,"APD 20",65.8,30.4595932798095
73,"APD 50",103.2,-9.93652296554048
73,"APD 90",273.8,-64.1693084755589
