"Sweep (n)","APD","APD value (ms)","APD value (mV)"
132,"APD 20",37.8,17.5659171344137
132,"APD 50",54.4,-22.0550526633787
132,"APD 90",163.6,-74.8107874623033
133,"APD 20",39.8,18.3349600666361
133,"APD 50",57,-21.4477528875364
133,"APD 90",163.6,-74.2462122938066
134,"APD 20",39.4,18.0419913305514
134,"APD 50",56.6,-21.3256825808344
134,"APD 90",160.2,-74.5330775145563
135,"APD 20",38.8,17.7703848981395
135,"APD 50",55.8,-21.6369618629245
135,"APD 90",158.2,-74.4262659961921
136,"APD 20",39,18.1976309715964
136,"APD 50",56,-21.2585439121483
136,"APD 90",151.2,-74.0264857417431
