"Sweep (n)","APD","APD value (ms)","APD value (mV)"
91,"APD 20",29.6,18.3990469776547
91,"APD 50",61.6,-18.389891704652
91,"APD 90",121.8,-67.2180143854406
92,"APD 20",31.2,18.6309805603884
92,"APD 50",63.4,-18.4478751003355
92,"APD 90",121.6,-67.5994840938843
93,"APD 20",28.4,18.4661856463407
93,"APD 50",56.8,-18.1610098795858
93,"APD 90",118,-67.0043913487122
94,"APD 20",26,18.7835684437659
94,"APD 50",57.2,-17.7001944717859
94,"APD 90",117.2,-65.8264128890382
95,"APD 20",26,18.2067862445991
95,"APD 50",54,-18.5150137690215
95,"APD 90",118,-67.4194303914989
