"Sweep (n)","APD","APD value (ms)","APD value (mV)"
36,"APD 20",64.2,23.1872547580395
36,"APD 50",107,-15.6738273805331
36,"APD 90",239.6,-67.3492399651453
37,"APD 20",64,23.0926502703455
37,"APD 50",106.4,-15.5456535584961
37,"APD 90",238.4,-66.897579830348
38,"APD 20",63,22.9614246906409
38,"APD 50",104.8,-15.6372062885226
38,"APD 90",237.4,-67.1752897780949
39,"APD 20",63,23.2879627610686
39,"APD 50",105.8,-15.16723560772
39,"APD 90",240.4,-66.6168181249334
40,"APD 20",65.4,23.1811512427044
40,"APD 50",107,-15.4571525861371
40,"APD 90",240.2,-67.0379606830552
