"Sweep (n)","APD","APD value (ms)","APD value (mV)"
84,"APD 20",48.2,25.9551989625067
84,"APD 50",74.4,-13.1347650011321
84,"APD 90",192,-65.2709929935442
85,"APD 20",48.2,26.5502917076788
85,"APD 50",74,-12.2802728542183
85,"APD 90",181.6,-64.1387908988834
86,"APD 20",51.4,26.4587389776523
86,"APD 50",77.2,-12.445067768266
86,"APD 90",183,-64.0441864111894
87,"APD 20",50.8,26.1962878182431
87,"APD 50",76.6,-12.9333489950739
87,"APD 90",183,-64.8712127390952
88,"APD 20",50.2,26.4099108549715
88,"APD 50",76.6,-12.5885003786408
88,"APD 90",184,-64.7918670397389
