"Sweep (n)","APD","APD value (ms)","APD value (mV)"
65,"APD 20",25.6,22.229002850429
65,"APD 50",70.8,-15.4052727057888
65,"APD 90",168.2,-65.4083220885839
66,"APD 20",26.4,22.5524891631892
66,"APD 50",73.8,-14.9932854206697
66,"APD 90",168.4,-64.947506680784
67,"APD 20",24.8,21.6888417432728
67,"APD 50",71,-15.7318107762166
67,"APD 90",168,-65.7989470700302
68,"APD 20",24.8,21.9482411450145
68,"APD 50",72.6,-15.3137199757623
68,"APD 90",166.4,-65.1519744445098
69,"APD 20",25.4,22.256468669437
69,"APD 50",72,-15.1794426383902
69,"APD 90",167.4,-64.9932830457972
