"Sweep (n)","APD","APD value (ms)","APD value (mV)"
62,"APD 20",58.8,22.8240955956011
62,"APD 50",89.2,-13.7664788383148
62,"APD 90",249.4,-62.6342743687816
63,"APD 20",58.2,22.7752674729203
63,"APD 50",90.8,-13.8763421143466
63,"APD 90",247,-62.7746552214889
64,"APD 20",60.6,21.9024647800012
64,"APD 50",92.4,-14.950560813324
64,"APD 90",249.6,-64.1937225368993
65,"APD 20",59.6,22.3815907338065
65,"APD 50",91.2,-14.1754143657664
65,"APD 90",248.6,-63.4124725740067
66,"APD 20",60.6,22.2656239424396
66,"APD 50",93,-14.3798821294923
66,"APD 90",255,-63.125607353257
