"Sweep (n)","APD","APD value (ms)","APD value (mV)"
69,"APD 20",142.4,16.8060294751939
69,"APD 50",204.2,-22.0794667247191
69,"APD 90",302.8,-74.0356410147457
70,"APD 20",123.6,16.9250480242284
70,"APD 50",190.2,-21.2463368814782
70,"APD 90",281,-72.0611538038413
71,"APD 20",131.2,17.0959464536111
71,"APD 50",198.6,-21.5759267095735
71,"APD 90",301,-73.2665980825233
72,"APD 20",132.6,17.489623192725
72,"APD 50",209.4,-20.8435048693616
72,"APD 90",308.8,-72.0397915001685
73,"APD 20",133.8,16.8792716592151
73,"APD 50",201.4,-21.9940175100277
73,"APD 90",303,-73.709102944318
