"Sweep (n)","APD","APD value (ms)","APD value (mV)"
40,"APD 20",45,23.3642567027574
40,"APD 50",74.2,-12.1368402438435
40,"APD 90",254.4,-59.3811006951741
41,"APD 20",45.4,23.0072010556541
41,"APD 50",76,-12.0849603634952
41,"APD 90",243.2,-59.3200655418231
42,"APD 20",42.2,23.3245838530792
42,"APD 50",73.4,-11.6271967133628
42,"APD 90",242,-58.0535861097901
43,"APD 20",40.2,23.3856190064302
43,"APD 50",69.8,-11.7492670200648
43,"APD 90",240.4,-58.5754366709411
44,"APD 20",41,22.7691639575852
44,"APD 50",69.6,-12.7197259583454
44,"APD 90",248.4,-59.7259493116071
