"Sweep (n)","Peak x (s)","Peak y (mV)"
168,230.649999999994,27.7709941281047
169,219.5,25.8789044182778
170,193.699999999997,26.4587383616119
171,176.799999999988,26.0925274500324
172,245.300000000003,26.3061504817871
173,215.399999999994,25.7873516903829
174,212.849999999991,26.0620098740675
175,220.149999999994,26.8249492731913
176,323.949999999997,27.2827129126655
177,206.899999999994,26.1230450259974
178,232.25,26.4892559375768
179,243.550000000003,25.8789044182778
180,218.849999999991,25.9704571461726
181,206.600000000006,25.8178692663479
182,285.050000000003,26.977537153016
183,191,25.2685528989788
184,240.25,25.7873516903829
185,206.150000000009,25.3906232028386
186,190.25,25.3295880509087
187,311.699999999997,25.756834114418
188,245.25,25.6042462345932
189,219.800000000003,25.2990704749437
190,323.600000000006,25.3906232028386
191,231.399999999994,25.0854474431891
192,298.25,25.5432110826633
193,291.099999999991,26.4587383616119
194,271.050000000003,26.6723613933665
195,214.800000000003,25.3601056268736
196,245.5,25.6347638105582
197,231.900000000009,25.756834114418
198,243.899999999994,25.2380353230138
199,255.400000000009,23.4374983410818
200,237.800000000003,24.3835431959952
201,217.199999999997,24.4445783479251
202,253.050000000003,23.4374983410818
203,259.300000000003,23.895261980556
204,245.5,24.5666486517849
205,178.800000000003,24.2004377402055
206,187.75,23.895261980556
207,350.5,25.6042462345932
208,272.100000000006,23.925779556521
209,231.149999999994,25.6042462345932
210,190.899999999994,41.3513154325076
211,372.899999999994,58.4411579728797
212,404.25,46.5087857705842
213,223.550000000003,46.1425748590048
214,275.5,41.8701142239117
215,298.800000000003,41.5649384642622
216,298.5,39.9475069381199
217,297.649999999994,38.6962863235569
218,296.900000000009,37.8112766205733
219,258.5,37.2009251012743
220,272.449999999997,37.0483372214496
221,558.100000000006,36.6821263098702
222,310.199999999997,37.1704075253094
223,284.550000000003,36.6516087339052
