"Sweep (n)","APD","APD value (ms)","APD value (mV)"
147,"APD 20",1.2,31.1499978241977
147,"APD 50",6.6,-10.3999992735684
147,"APD 90",34.9,-64.4499954982197
148,"APD 20",1.2,30.0499979010318
148,"APD 50",6.6,-10.1499992910307
148,"APD 90",34.8,-64.5499954912348
149,"APD 20",1.2,30.8499978451525
149,"APD 50",6.5,-10.0499992980156
149,"APD 90",34.9,-64.3999955017122
150,"APD 20",1.2,31.0499978311827
150,"APD 50",6.6,-10.2499992840458
150,"APD 90",34.9,-64.4499954982197
151,"APD 20",1.2,30.0999978975394
151,"APD 50",6.5,-10.3499992770609
151,"APD 90",34.6,-64.5999954877423
152,"APD 20",1.2,30.0499979010318
152,"APD 50",6.6,-10.6499992561061
152,"APD 90",34.7,-64.4499954982197
153,"APD 20",1.3,29.8999979115092
153,"APD 50",6.6,-10.0499992980156
153,"APD 90",34.6,-64.4499954982197
154,"APD 20",1.2,30.6999978556299
154,"APD 50",6.6,-10.2499992840458
154,"APD 90",34.9,-64.4999954947273
155,"APD 20",1.2,30.249997887062
155,"APD 50",6.6,-10.4999992665835
155,"APD 90",34.9,-64.5999954877423
156,"APD 20",1.2,30.3499978800771
156,"APD 50",6.6,-10.449999270076
156,"APD 90",35,-64.4999954947273
