"Sweep (n)","APD","APD value (ms)","APD value (mV)"
625,"APD 20",0.7,25.1999982398004
625,"APD 50",4.8,-15.6499989068602
625,"APD 90",32.9,-71.599994998798
626,"APD 20",0.7,26.3999981559814
626,"APD 50",4.9,-15.6999989033677
626,"APD 90",32.9,-71.599994998798
627,"APD 20",0.7,25.899998190906
627,"APD 50",4.9,-15.9499988859054
627,"APD 90",32.7,-71.6499949953055
628,"APD 20",0.7,25.899998190906
628,"APD 50",4.9,-16.0499988789205
628,"APD 90",32.7,-71.599994998798
629,"APD 20",0.7,26.4999981489965
629,"APD 50",4.9,-15.5999989103526
629,"APD 90",32.6,-71.6999949918131
630,"APD 20",0.7,26.1499981734437
630,"APD 50",4.9,-16.0499988789205
630,"APD 90",32.5,-71.6499949953055
631,"APD 20",0.7,25.899998190906
631,"APD 50",4.8,-15.6499989068602
631,"APD 90",32.4,-71.6999949918131
632,"APD 20",0.7,26.8999981210568
632,"APD 50",4.9,-16.3499988579657
632,"APD 90",32.4,-71.6999949918131
633,"APD 20",0.7,26.1999981699512
633,"APD 50",4.9,-16.1499988719356
633,"APD 90",32.7,-71.6999949918131
634,"APD 20",0.7,26.4999981489965
634,"APD 50",4.9,-16.1499988719356
634,"APD 90",32.5,-71.6999949918131
