"Sweep (n)","APD","APD value (ms)","APD value (mV)"
593,"APD 20",1.6,34.9999975552784
593,"APD 50",10.7,-6.59999953899535
593,"APD 90",31.5,-62.0499956658578
594,"APD 20",1.6,34.9999975552784
594,"APD 50",10.6,-6.54999954248781
594,"APD 90",31.2,-62.0499956658578
595,"APD 20",1.6,34.6999975762331
595,"APD 50",10.6,-6.69999953201043
595,"APD 90",31.1,-62.0999956623653
596,"APD 20",1.6,34.7499975727407
596,"APD 50",10.5,-6.79999952502551
596,"APD 90",31,-62.1499956588729
597,"APD 20",1.6,34.6499975797256
597,"APD 50",10.7,-6.84999952153305
597,"APD 90",31,-62.1999956553804
598,"APD 20",1.6,34.499997590203
598,"APD 50",10.4,-6.99999951105567
598,"APD 90",30.6,-62.1499956588729
599,"APD 20",1.6,34.8999975622633
599,"APD 50",10.6,-6.89999951804059
599,"APD 90",30.8,-61.9499956728427
600,"APD 20",1.6,35.149997544801
600,"APD 50",10.5,-6.74999952851797
600,"APD 90",30.7,-61.9499956728427
601,"APD 20",1.6,35.0499975517859
601,"APD 50",10.5,-6.64999953550289
601,"APD 90",30.9,-62.0999956623653
602,"APD 20",1.7,34.599997583218
602,"APD 50",10.6,-6.79999952502551
602,"APD 90",30.9,-62.0499956658578
