"Sweep (n)","APD","APD value (ms)","APD value (mV)"
164,"APD 20",0.6,33.4499976635446
164,"APD 50",4.1,-6.49999954598027
164,"APD 90",26.3,-61.699995690305
165,"APD 20",0.6,33.1499976844994
165,"APD 50",4,-5.94999958439732
165,"APD 90",26.3,-61.7999956833201
166,"APD 20",0.6,34.1999976111577
166,"APD 50",4.1,-6.44999954947273
166,"APD 90",26.2,-61.7999956833201
167,"APD 20",0.6,34.3499976006803
167,"APD 50",4,-6.19999956693502
167,"APD 90",26.1,-61.7999956833201
168,"APD 20",0.6,34.0999976181426
168,"APD 50",4,-6.34999955645765
168,"APD 90",26.1,-61.7499956868125
169,"APD 20",0.6,33.3499976705295
169,"APD 50",4.1,-6.19999956693502
169,"APD 90",26.3,-61.7499956868125
170,"APD 20",0.6,33.4499976635446
170,"APD 50",4.1,-6.39999955296519
170,"APD 90",26.2,-61.699995690305
171,"APD 20",0.6,34.5499975867105
171,"APD 50",4.1,-6.54999954248781
171,"APD 90",26.2,-61.7499956868125
172,"APD 20",0.6,33.3999976670371
172,"APD 50",4,-5.89999958788978
172,"APD 90",26.4,-61.7499956868125
173,"APD 20",0.6,34.5499975867105
173,"APD 50",4.1,-6.0499995774124
173,"APD 90",26.3,-61.7999956833201
