"Sweep (n)","APD","APD value (ms)","APD value (mV)"
15,"APD 20",1.8,34.3499976006803
15,"APD 50",14.8,-7.8999994481914
15,"APD 90",33.9,-64.199995515682
16,"APD 20",1.8,34.4499975936954
16,"APD 50",14.8,-7.69999946216124
16,"APD 90",33.7,-64.3499955052046
17,"APD 20",1.7,35.0499975517859
17,"APD 50",14.8,-7.54999947263862
17,"APD 90",33.5,-64.0999955226669
18,"APD 20",1.7,34.7999975692482
18,"APD 50",14.6,-7.59999946914616
18,"APD 90",33.4,-64.0999955226669
19,"APD 20",1.7,34.8499975657557
19,"APD 50",14.5,-7.59999946914616
19,"APD 90",33.7,-64.2499955121896
20,"APD 20",1.8,34.4499975936954
20,"APD 50",14.8,-7.79999945517632
20,"APD 90",33.7,-64.0499955261594
21,"APD 20",1.8,34.599997583218
21,"APD 50",14.6,-7.6499994656537
21,"APD 90",33.7,-64.2999955086971
22,"APD 20",1.8,34.4499975936954
22,"APD 50",14.7,-7.69999946216124
22,"APD 90",34.2,-64.0999955226669
23,"APD 20",1.9,34.4499975936954
23,"APD 50",14.7,-7.59999946914616
23,"APD 90",34.3,-64.1499955191745
24,"APD 20",1.8,34.9499975587708
24,"APD 50",14.6,-7.69999946216124
24,"APD 90",34.3,-64.0999955226669
