"Sweep (n)","APD","APD value (ms)","APD value (mV)"
873,"APD 20",0.500000000000001,34.8499975657557
873,"APD 50",1.8,-9.24999935389499
873,"APD 90",21.7,-65.3499954353555
874,"APD 20",0.5,35.6999975063839
874,"APD 50",1.8,-9.09999936437237
874,"APD 90",21.7,-65.2999954388479
875,"APD 20",0.600000000000001,29.7499979219866
875,"APD 50",1.9,-9.09999936437237
875,"APD 90",21.7,-65.3499954353555
876,"APD 20",0.5,34.2499976076653
876,"APD 50",1.8,-9.14999936087991
876,"APD 90",21.6,-65.3499954353555
877,"APD 20",0.5,33.0999976879918
877,"APD 50",1.9,-9.24999935389499
877,"APD 90",21.6,-65.399995431863
878,"APD 20",0.5,34.2499976076653
878,"APD 50",1.9,-9.14999936087991
878,"APD 90",21.4,-65.4499954283705
879,"APD 20",0.600000000000001,30.5499978661073
879,"APD 50",1.9,-9.14999936087991
879,"APD 90",21.6,-65.3499954353555
880,"APD 20",0.6,28.8499979848509
880,"APD 50",1.9,-9.29999935040254
880,"APD 90",21.7,-65.3499954353555
881,"APD 20",0.5,31.6999977857807
881,"APD 50",1.9,-9.34999934691008
881,"APD 90",21.6,-65.3499954353555
882,"APD 20",0.5,33.8999976321125
882,"APD 50",1.9,-9.19999935738745
882,"APD 90",21.4,-65.3499954353555
