"Sweep (n)","APA (mV)"
384,93.1518488754141
385,92.3339778395534
386,85.3881775499308
387,88.1530699323553
388,85.9893737964403
389,89.6789487306028
390,87.9058775670391
391,92.3828059610973
392,94.9554376149427
393,96.4843681707867
394,95.5932549526101
395,93.6096125148884
396,93.9269953049238
397,93.2830744520634
398,93.0816584506947
399,92.6910334783433
400,86.9262633785642
401,87.1734557438803
402,86.129754645879
403,85.7421814311242
404,89.1479429088126
405,96.1242607744003
406,96.4965752011726
407,96.7376640512958
408,92.1447688685707
409,93.1304865722386
410,88.9007505434965
411,57.2723348134221
412,63.7115433420266
413,85.1348816694217
414,98.403923698982
415,99.0051199454916
416,93.2617121488879
417,94.1650323974504
418,91.5527278948507
419,87.7319273840389
420,89.3279966070058
421,86.9201598633713
422,86.8255553778799
423,80.4840030923633
424,82.1105898912951
425,91.3787777118505
426,93.3624201495723
427,93.7042170003797
428,93.3319025736073
429,89.9932797630418
430,90.9637386787272
431,83.5449159616478
432,83.7890565693674
433,79.9957218769241
434,67.8893994916283
435,74.6063179615138
