"Sweep (n)","APD","APD value (ms)","APD value (mV)"
12,"APD 20",77.4,30.8044418962425
12,"APD 50",102.4,-8.83483844755519
12,"APD 90",125.2,-61.4013642710917
13,"APD 20",76,30.4046616417936
13,"APD 50",101.4,-8.79516559787705
13,"APD 90",124.8,-61.6607636728334
14,"APD 20",73.8,30.1818833320625
14,"APD 50",100.6,-9.52148392275378
14,"APD 90",125.4,-62.0574921696148
15,"APD 20",75.2,30.4595932798095
15,"APD 50",101.8,-9.28649858235249
15,"APD 90",126,-61.6607636728334
16,"APD 20",74.2,30.1116929057088
16,"APD 50",99.8,-9.11254839530218
16,"APD 90",124,-62.0727509579525
