"Sweep (n)","APD","APD value (ms)","APD value (mV)"
32,"APD 20",4,22.5891102551998
32,"APD 50",38,-12.8692620840554
32,"APD 90",172,-60.2935762377713
33,"APD 20",4,22.6562489238859
33,"APD 50",41.8,-12.7685540810262
33,"APD 90",174.4,-60.2813692071011
34,"APD 20",3.8,22.7447498962449
34,"APD 50",37.6,-12.8021234153693
34,"APD 90",173.6,-60.1013155047157
35,"APD 20",3.8,22.6104725588727
35,"APD 50",39.4,-12.9547112987467
35,"APD 90",173.8,-60.3424043604521
36,"APD 20",4,22.384642491474
36,"APD 50",35.6,-13.1683343354752
36,"APD 90",174.6,-60.4278535751435
