"Sweep (n)","APD","APD value (ms)","APD value (mV)"
9,"APD 20",62.4,25.5767810117306
9,"APD 50",136.6,-11.5753168330145
9,"APD 90",275.2,-61.1968965073659
10,"APD 20",64.6,26.2969958212722
10,"APD 50",141.4,-11.050414514196
10,"APD 90",267.8,-61.0839814736666
11,"APD 20",64.6,26.4343249163119
11,"APD 50",141,-11.1480707595576
11,"APD 90",266.4,-61.1358613540149
12,"APD 20",63.6,26.5380846770086
12,"APD 50",136,-11.1145014252145
12,"APD 90",279.6,-61.3494843907434
13,"APD 20",64.8,25.8972155668233
13,"APD 50",135.6,-11.9110101764449
13,"APD 90",277.8,-62.4694794547339
