"Sweep (n)","APD","APD value (ms)","APD value (mV)"
6,"APD 20",82.4,31.8817123528874
6,"APD 50",125.2,-7.31506312911565
6,"APD 90",266.4,-59.2834444498125
7,"APD 20",82,32.8918441408462
7,"APD 50",125,-6.24694794547339
7,"APD 90",260.8,-58.230588054508
8,"APD 20",82.2,33.1024154199071
8,"APD 50",128,-5.92040987504562
8,"APD 90",263.2,-57.7667208890405
9,"APD 20",81.4,33.1726058462608
9,"APD 50",124.8,-6.0180661204072
9,"APD 90",265.8,-58.4350558182338
10,"APD 20",80,33.3374007603084
10,"APD 50",122,-5.43212864823773
10,"APD 90",263.2,-57.4371310609452
