"Sweep (n)","APD","APD value (ms)","APD value (mV)"
35,"APD 20",54.4,23.3581531874223
35,"APD 50",102.6,-14.5874016508856
35,"APD 90",246.6,-65.5029265762779
36,"APD 20",54.8,23.2635486997282
36,"APD 50",104,-14.8376457796246
36,"APD 90",245.4,-65.7562224626845
37,"APD 20",57.4,23.217772334715
37,"APD 50",105.4,-14.6392815312339
37,"APD 90",245.6,-65.16418147518
38,"APD 20",52.4,23.3612049450898
38,"APD 50",101.6,-14.517211224532
38,"APD 90",246.6,-65.1489226868422
39,"APD 20",50.8,24.3530261870433
39,"APD 50",102.2,-12.9669183294169
39,"APD 90",240.6,-62.5854462461008
