"Sweep (n)","APD","APD value (ms)","APD value (mV)"
57,"APD 20",71.4,24.2889392760248
57,"APD 50",106,-12.9028314183984
57,"APD 90",279.2,-61.9934052585963
58,"APD 20",70.8,24.084471512299
58,"APD 50",105.8,-13.0065911790951
58,"APD 90",279,-62.3504609056995
59,"APD 20",69.8,24.1302478773122
59,"APD 50",103.4,-13.00048766376
59,"APD 90",272.2,-62.103268534628
60,"APD 20",69,24.6215808617877
60,"APD 50",102.6,-11.9384759954528
60,"APD 90",269.8,-60.8795137099408
61,"APD 20",67.6,23.9654529632646
61,"APD 50",104,-12.8051751730368
61,"APD 90",271.6,-61.8225068292135
