"Sweep (n)","APD","APD value (ms)","APD value (mV)"
6,"APD 20",47.2,21.6094960439165
6,"APD 50",67.2,-17.2607413676588
6,"APD 90",163.6,-68.9910855902868
7,"APD 20",47.8,21.5850819825761
7,"APD 50",68.6,-17.2637931253263
7,"APD 90",163.8,-69.0521207436378
8,"APD 20",46,21.2554921544808
8,"APD 50",65.8,-17.1813956683025
8,"APD 90",164,-68.5180631518166
9,"APD 20",47,21.8719472033258
9,"APD 50",67.2,-16.6259757728085
9,"APD 90",155.2,-67.6483122165651
10,"APD 20",46.2,21.2066640318
10,"APD 50",66.8,-17.3370353093475
10,"APD 90",164.6,-68.6462369738537
