"Sweep (n)","APD","APD value (ms)","APD value (mV)"
2,"APD 20",12.6,24.3804920060513
2,"APD 50",606,-12.7899163846991
2,"APD 90",530.8,-62.380978482375
3,"APD 20",626,27.4749742809462
3,"APD 50",50.4,-7.16247524573818
3,"APD 90",607.8,-53.3874486361073
4,"APD 20",11.8,24.9450671745479
4,"APD 50",47.2,-12.1582025475164
4,"APD 90",455.2,-61.4379853631023
5,"APD 20",3.6,33.2519515456171
5,"APD 50",32.4,-1.37634270806473
5,"APD 90",720.8,-47.3724342733676
6,"APD 20",607,23.529051616805
6,"APD 50",637,-13.3422845225255
6,"APD 90",974.8,-62.5396698810876
