"Sweep (n)","APA (mV)"
824,143.697489962846
825,143.154990000739
826,143.277489992183
827,143.079990005978
828,142.932490016281
829,143.244989994453
830,143.147490001263
831,143.534989974197
832,143.302489990436
833,143.49498997699
