"File Name","Folder","Condition 1","Condition 2","Condition 3","Condition 4","variable","value"
"21726053","WTC11_Expanded.Maturated_Tyr_2Hz","WTC11","Expanded.Maturated","Tyr","2Hz","APA (mV)",124.051385709438
"21727004","WTC11_Expanded.Maturated_Tyr_2Hz","WTC11","Expanded.Maturated","Tyr","2Hz","APA (mV)",121.669366779609
"21728016","WTC11_Expanded.Maturated_Tyr_2Hz","WTC11","Expanded.Maturated","Tyr","2Hz","APA (mV)",135.403985267875
"21728024","WTC11_Expanded.Maturated_Tyr_2Hz","WTC11","Expanded.Maturated","Tyr","2Hz","APA (mV)",134.675286572017
"21728032","WTC11_Expanded.Maturated_Tyr_2Hz","WTC11","Expanded.Maturated","Tyr","2Hz","APA (mV)",144.760063925047
"21412046","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",123.107293957405
"21504005","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",111.227228603709
"21504013","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",129.359490926066
"21504023","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",114.459955500944
"21504032","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",127.599359173731
"21504040","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",125.668695202932
"21504049","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",108.072992913683
"21504057","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",126.129510610732
"21504065","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",112.175409711016
"21504074","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",122.699151886947
"21504082","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",124.226312458942
"21621007","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",132.503777886096
"21621018","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",131.565789649398
"21621035","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",101.039484946976
"21621045","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",72.0218471650833
"21621060","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",116.022699567342
"21621071","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",111.825251036242
"21621083","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",110.912714458491
"21621101","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",129.761224305423
"21621114","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",104.734064849618
"21621123","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",111.58825153578
"21723037","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",108.358637431366
"21723051","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",118.738885961768
"21723066","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",117.961969494763
"21723076","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",122.889947776322
"21726006","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",128.835870345468
"21726046","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",101.676814018267
"21727005","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",117.121820608887
"21728017","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",136.206536499287
"21728025","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",126.469659520357
"21728033","WTC11_Expanded.Maturated_Tyr_3.33Hz","WTC11","Expanded.Maturated","Tyr","3.33Hz","APA (mV)",128.003778099834
"21412047","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",113.727960906805
"21504006","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",105.810602884422
"21504014","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",129.744561708558
"21504024","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",110.391535284027
"21504033","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",124.809869560131
"21504041","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",125.208734287279
"21504050","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",101.014521569255
"21504058","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",125.199029697896
"21504066","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",106.644648254964
"21504075","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",122.696283234739
"21504083","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",124.226434529248
"21621008","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",123.774164042918
"21621020","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",135.849297746723
"21621036","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",101.029292076366
"21621047","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",79.1668053218098
"21621061","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",112.71862257584
"21621073","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",100.98601815264
"21621084","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",99.9229078515728
"21621102","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",127.694757118418
"21621115","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",102.291499047665
"21621124","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",108.502558322968
"21723038","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",103.122492660538
"21723052","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",115.662164916498
"21723067","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",116.141168799997
"21723077","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",117.284357222261
"21726007","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",121.025567982063
"21726047","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",104.586664954275
"21727006","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",108.723810753865
"21728018","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",133.852837880613
"21728026","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",120.31261635577
"21728034","WTC11_Expanded.Maturated_Tyr_4Hz","WTC11","Expanded.Maturated","Tyr","4Hz","APA (mV)",123.907281712376
"21504007","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",102.000666541947
"21504015","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",129.45281367554
"21504025","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",104.070673767846
"21504034","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",121.768121657731
"21504042","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",120.87615392666
"21504051","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",92.6013139610486
"21504059","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",122.635553257155
"21504067","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",95.8673050168599
"21504076","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",122.871026878783
"21504084","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",119.964227700442
"21621009","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",121.426263763812
"21621022","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",117.416742469879
"21621037","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",94.0895341052057
"21621049","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",73.7731898553365
"21621074","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",107.328547148261
"21621104","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",116.674555005131
"21621116","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",93.4466508349597
"21621125","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",103.359186985233
"21723039","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",95.051753297784
"21723053","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",111.140131439877
"21723068","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",111.4501900189
"21723078","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",107.516352315122
"21726008","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",116.569635576521
"21726049","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",101.835200241213
"21727007","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",103.23235593657
"21728019","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",127.807244906044
"21728027","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",115.652094116195
"21728035","WTC11_Expanded.Maturated_Tyr_5Hz","WTC11","Expanded.Maturated","Tyr","5Hz","APA (mV)",117.083246391969
"21412009","WTC11_Expanded.D14_Tyr_0.5Hz","WTC11","Expanded.D14","Tyr","0.5Hz","dV/dt max y (V/s)",114.303583438058
"21412014","WTC11_Expanded.D14_Tyr_0.5Hz","WTC11","Expanded.D14","Tyr","0.5Hz","dV/dt max y (V/s)",144.097893546342
"21412023","WTC11_Expanded.D14_Tyr_0.5Hz","WTC11","Expanded.D14","Tyr","0.5Hz","dV/dt max y (V/s)",205.93260740623
"21420007","WTC11_Expanded.D14_Tyr_0.5Hz","WTC11","Expanded.D14","Tyr","0.5Hz","dV/dt max y (V/s)",206.036367166925
"21420015","WTC11_Expanded.D14_Tyr_0.5Hz","WTC11","Expanded.D14","Tyr","0.5Hz","dV/dt max y (V/s)",65.0146453494709
"21420024","WTC11_Expanded.D14_Tyr_0.5Hz","WTC11","Expanded.D14","Tyr","0.5Hz","dV/dt max y (V/s)",168.182365058642
"21420034","WTC11_Expanded.D14_Tyr_0.5Hz","WTC11","Expanded.D14","Tyr","0.5Hz","dV/dt max y (V/s)",56.1981174479205
"21412010","WTC11_Expanded.D14_Tyr_1Hz","WTC11","Expanded.D14","Tyr","1Hz","dV/dt max y (V/s)",143.652336926881
"21412015","WTC11_Expanded.D14_Tyr_1Hz","WTC11","Expanded.D14","Tyr","1Hz","dV/dt max y (V/s)",173.525992734521
"21412024","WTC11_Expanded.D14_Tyr_1Hz","WTC11","Expanded.D14","Tyr","1Hz","dV/dt max y (V/s)",244.061267704586
"21420008","WTC11_Expanded.D14_Tyr_1Hz","WTC11","Expanded.D14","Tyr","1Hz","dV/dt max y (V/s)",254.046618792811
"21420016","WTC11_Expanded.D14_Tyr_1Hz","WTC11","Expanded.D14","Tyr","1Hz","dV/dt max y (V/s)",120.440668107499
"21420025","WTC11_Expanded.D14_Tyr_1Hz","WTC11","Expanded.D14","Tyr","1Hz","dV/dt max y (V/s)",172.903434170341
"21420035","WTC11_Expanded.D14_Tyr_1Hz","WTC11","Expanded.D14","Tyr","1Hz","dV/dt max y (V/s)",69.5251431821082
"21412011","WTC11_Expanded.D14_Tyr_2Hz","WTC11","Expanded.D14","Tyr","2Hz","dV/dt max y (V/s)",146.133415910598
"21412016","WTC11_Expanded.D14_Tyr_2Hz","WTC11","Expanded.D14","Tyr","2Hz","dV/dt max y (V/s)",181.500235519827
"21412025","WTC11_Expanded.D14_Tyr_2Hz","WTC11","Expanded.D14","Tyr","2Hz","dV/dt max y (V/s)",234.152210558054
"21420009","WTC11_Expanded.D14_Tyr_2Hz","WTC11","Expanded.D14","Tyr","2Hz","dV/dt max y (V/s)",248.352038985163
"21420017","WTC11_Expanded.D14_Tyr_2Hz","WTC11","Expanded.D14","Tyr","2Hz","dV/dt max y (V/s)",119.146722856459
"21420026","WTC11_Expanded.D14_Tyr_2Hz","WTC11","Expanded.D14","Tyr","2Hz","dV/dt max y (V/s)",169.522086674695
"21420036","WTC11_Expanded.D14_Tyr_2Hz","WTC11","Expanded.D14","Tyr","2Hz","dV/dt max y (V/s)",60.5712861855183
"21412026","WTC11_Expanded.D14_Tyr_3.33Hz","WTC11","Expanded.D14","Tyr","3.33Hz","dV/dt max y (V/s)",225.851429702321
"21420010","WTC11_Expanded.D14_Tyr_3.33Hz","WTC11","Expanded.D14","Tyr","3.33Hz","dV/dt max y (V/s)",278.021227029076
"21420018","WTC11_Expanded.D14_Tyr_3.33Hz","WTC11","Expanded.D14","Tyr","3.33Hz","dV/dt max y (V/s)",150.46386004085
"21420037","WTC11_Expanded.D14_Tyr_3.33Hz","WTC11","Expanded.D14","Tyr","3.33Hz","dV/dt max y (V/s)",53.2470677833999
"21412017","WTC11_Expanded.D14_Tyr_4Hz","WTC11","Expanded.D14","Tyr","4Hz","dV/dt max y (V/s)",151.943962509612
"21412027","WTC11_Expanded.D14_Tyr_4Hz","WTC11","Expanded.D14","Tyr","4Hz","dV/dt max y (V/s)",227.334583928749
"21420011","WTC11_Expanded.D14_Tyr_4Hz","WTC11","Expanded.D14","Tyr","4Hz","dV/dt max y (V/s)",258.029162548959
"21420019","WTC11_Expanded.D14_Tyr_4Hz","WTC11","Expanded.D14","Tyr","4Hz","dV/dt max y (V/s)",124.383539013974
"21420038","WTC11_Expanded.D14_Tyr_4Hz","WTC11","Expanded.D14","Tyr","4Hz","dV/dt max y (V/s)",40.9362773525062
"21412020","WTC11_Expanded.D14_Tyr_5Hz","WTC11","Expanded.D14","Tyr","5Hz","dV/dt max y (V/s)",131.863397057137
"21412028","WTC11_Expanded.D14_Tyr_5Hz","WTC11","Expanded.D14","Tyr","5Hz","dV/dt max y (V/s)",214.120473228261
"21420012","WTC11_Expanded.D14_Tyr_5Hz","WTC11","Expanded.D14","Tyr","5Hz","dV/dt max y (V/s)",256.237780798109
"21420039","WTC11_Expanded.D14_Tyr_5Hz","WTC11","Expanded.D14","Tyr","5Hz","dV/dt max y (V/s)",44.262693210135
"21412033","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",98.2574416220844
"21504001","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",182.586661249473
"21504019","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",157.443229826535
"21504028","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",190.722647191162
"21504037","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",190.649405007138
"21504046","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",193.029775987829
"21504054","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",234.204090438399
"21504062","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",191.824331709147
"21504071","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",235.556019085124
"21504079","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",208.465566270289
"21621010","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",160.494987494083
"21621014","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",137.384026677735
"21621026","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",198.300161479685
"21621030","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",121.786493238892
"21621042","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",9.85412550851624
"21621056","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",124.966424728478
"21621066","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",178.366080395253
"21621079","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",196.466055121488
"21621087","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",232.736195000308
"21621095","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",114.566034597467
"21621111","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",177.87169565311
"21621119","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",172.186271118466
"21723034","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",82.7270468519279
"21723048","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",136.007683969671
"21723062","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",117.309564740592
"21723071","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",202.542104637582
"21726003","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",123.541253897729
"21726052","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",120.141595856083
"21727001","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",40.6494121317562
"21728014","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",133.822625479704
"21728022","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",171.792594379354
"21728030","WTC11_Expanded.Maturated_Tyr_0.5Hz","WTC11","Expanded.Maturated","Tyr","0.5Hz","dV/dt max y (V/s)",170.17516281555
"21412044","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",179.223624299835
"21504002","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",192.105093414561
"21504011","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",191.137686233949
"21504021","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",162.301628033273
"21504029","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",191.88231510483
"21504038","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",215.219105988578
"21504047","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",211.004628649693
"21504055","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",239.169300163505
"21504063","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",199.154653626597
"21504072","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",231.634510482326
"21504080","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",229.766834789787
"21621011","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",169.448844490673
"21621015","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",136.209099975726
"21621031","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",84.0270956183027
"21621043","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",14.0594475743996
"21621057","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",145.294182552021
"21621067","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",167.626945163148
"21621080","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",220.977772707247
"21621089","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",250.152576009012
"21621097","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",201.33360860123
"21621112","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",162.194816514909
"21621121","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",176.718131254777
"21723035","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",104.50133780989
"21723049","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",156.759636109004
"21723064","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",127.972406031011
"21723073","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",238.684070694366
"21726004","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",134.164422338469
"21726051","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",142.440789132864
"21727003","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",107.781977302506
"21728015","WTC11_Expanded.Maturated_Tyr_1Hz","WTC11","Expanded.Maturated","Tyr","1Hz","dV/dt max y (V/s)",151.065056301358
