"Sweep (n)","APD","APD value (ms)","APD value (mV)"
522,"APD 20",0.499999999999999,31.9031227715926
522,"APD 50",1.6,-9.44999933992516
522,"APD 90",23.2,-65.0499954563102
523,"APD 20",0.6,28.399998016283
523,"APD 50",1.7,-9.4999993364327
523,"APD 90",23.2,-65.0499954563102
524,"APD 20",0.6,30.0499979010318
524,"APD 50",1.6,-9.4999993364327
524,"APD 90",23.3,-65.0999954528178
525,"APD 20",0.499999999999999,31.1999978207053
525,"APD 50",1.6,-9.44999933992516
525,"APD 90",23.3,-64.9499954632951
526,"APD 20",0.499999999999999,34.3499976006803
526,"APD 50",1.6,-9.4999993364327
526,"APD 90",23.3,-64.9499954632951
