"Sweep (n)","APD","APD value (ms)","APD value (mV)"
430,"APD 20",0.6,28.2499980267604
430,"APD 50",4.6,-13.599999050051
430,"APD 90",33.9,-70.1999950965869
431,"APD 20",0.6,29.0999979673886
431,"APD 50",4.6,-13.599999050051
431,"APD 90",33.8,-70.2999950896019
432,"APD 20",0.6,27.9999980442227
432,"APD 50",4.5,-13.1499990814832
432,"APD 90",33.8,-70.2999950896019
433,"APD 20",0.6,27.4999980791473
433,"APD 50",4.5,-13.1499990814832
433,"APD 90",33.8,-70.2499950930944
434,"APD 20",0.499999999999999,30.0999978975394
434,"APD 50",4.5,-13.3999990640209
434,"APD 90",33.9,-70.2999950896019
