"Sweep (n)","APD","APD value (ms)","APD value (mV)"
749,"APD 20",1.5,15.7999988963828
749,"APD 50",6.6,-21.649998487765
749,"APD 90",31.2,-71.9499949743508
750,"APD 20",1.5,15.6499989068602
750,"APD 50",6.5,-21.8999984703027
750,"APD 90",31.2,-71.9999949708583
751,"APD 20",1.5,15.6499989068602
751,"APD 50",6.4,-21.3999985052273
751,"APD 90",31.2,-71.8499949813357
752,"APD 20",1.4,16.1999988684431
752,"APD 50",6.4,-21.9499984668103
752,"APD 90",31,-71.8999949778432
753,"APD 20",1.5,15.7999988963828
753,"APD 50",6.5,-21.4999984982424
753,"APD 90",31,-71.9499949743508
