"Sweep (n)","APD","APD value (ms)","APD value (mV)"
213,"APD 20",1.9,33.8499976356049
213,"APD 50",11.5,-7.24999949359337
213,"APD 90",31.7,-62.2499956518879
214,"APD 20",1.9,34.2999976041728
214,"APD 50",11.6,-7.14999950057829
214,"APD 90",31.9,-62.2499956518879
215,"APD 20",1.9,34.1999976111577
215,"APD 50",11.5,-7.24999949359337
215,"APD 90",31.9,-62.2499956518879
216,"APD 20",2,33.6499976495748
216,"APD 50",11.5,-7.29999949010091
216,"APD 90",31.9,-62.1499956588729
217,"APD 20",1.9,34.1499976146502
217,"APD 50",11.5,-7.34999948660846
217,"APD 90",32,-62.2499956518879
